,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2001-10-05,13.5,13.739999771118164,13.319999694824219,13.550000190734863,10.109331130981445,2172300,ACN,10.156724,9.870582580566406,0.0,-0.047392845153808594
2001-10-09,13.479999542236328,13.800000190734863,13.380000114440918,13.399999618530273,9.997420310974121,1601100,ACN,10.112583,10.198860168457031,0.11516284942626953,0.0
2001-10-11,15.5,15.5,14.699999809265137,15.15999984741211,11.31051254272461,4214100,ACN,11.014158,12.347557067871094,-0.2963542938232422,0.0
2001-10-15,16.510000228881836,17.950000762939453,16.510000228881836,17.5,13.056329727172852,3277900,ACN,12.157093,13.019024848937988,0.0,0.8992366790771484
2001-10-16,17.649999618530273,18.049999237060547,16.899999618530273,17.450000762939453,13.019024848937988,1996000,ACN,12.14539,12.66836929321289,0.0,0.8736352920532227
2001-10-25,17.739999771118164,17.75,17.1299991607666,17.739999771118164,13.23538589477539,265100,ACN,13.184588,13.145858764648438,0.0,0.050797462463378906
2001-10-26,17.700000762939453,17.780000686645508,17.5,17.6200008392334,13.145858764648438,566500,ACN,13.3358345,13.09363079071045,0.0,-0.18997573852539062
2001-11-13,19.700000762939453,21.239999771118164,19.65999984741211,20.799999237060547,15.518378257751465,1463000,ACN,14.118468,15.078193664550781,0.0,1.3999099731445312
2001-11-20,21.959999084472656,21.959999084472656,21.149999618530273,21.25,15.854111671447754,1017400,ACN,15.404236,15.182644844055176,0.0,0.4498758316040039
2001-11-21,21.200000762939453,21.209999084472656,19.799999237060547,20.350000381469727,15.182644844055176,1442600,ACN,15.008215,15.33186149597168,-0.17442989349365234,0.0
2001-11-26,20.68000030517578,21.600000381469727,20.270000457763672,21.5,16.040630340576172,1064900,ACN,15.748337,16.78670883178711,-0.2922935485839844,0.0
2001-11-29,21.829999923706055,22.239999771118164,21.010000228881836,21.43000030517578,15.988407135009766,1326400,ACN,15.789025,16.86131477355957,-0.19938182830810547,0.0
2001-12-10,25.0,26.200000762939453,24.5,24.600000381469727,18.353473663330078,1732100,ACN,17.62039,18.472841262817383,-0.7330837249755859,0.0
2001-12-27,26.229999542236328,26.299999237060547,26.0,26.290000915527344,19.61433982849121,702000,ACN,19.496397,19.808317184448242,-0.11794281005859375,0.0
2002-01-11,27.600000381469727,27.75,26.010000228881836,26.469999313354492,19.74863052368164,3910300,ACN,19.743057,18.607135772705078,0.0,0.005573272705078125
2002-01-30,23.739999771118164,24.989999771118164,23.299999237060547,24.950000762939453,18.614593505859375,1677500,ACN,19.367054,19.233837127685547,0.7524604797363281,0.0
2002-02-01,25.899999618530273,28.299999237060547,25.799999237060547,28.0,20.890127182006836,2698000,ACN,21.105171,20.375333786010742,0.0,-0.2150440216064453
2002-02-15,26.850000381469727,27.5,26.350000381469727,27.450000762939453,20.47978401184082,964900,ACN,20.851282,20.106746673583984,0.0,-0.37149810791015625
2002-02-20,26.899999618530273,27.360000610351562,26.850000381469727,27.100000381469727,20.21866226196289,1156200,ACN,20.514957,19.39797592163086,0.0,-0.296295166015625
2002-02-21,26.899999618530273,26.899999618530273,24.950000762939453,26.0,19.39797592163086,1514200,ACN,20.066162,19.121923446655273,0.0,-0.6681861877441406
2002-02-27,27.0,27.239999771118164,25.5,25.739999771118164,19.203996658325195,1830800,ACN,19.389793,19.539731979370117,0.18579673767089844,0.0
2002-03-01,26.299999237060547,26.299999237060547,26.049999237060547,26.200000762939453,19.547191619873047,560300,ACN,19.5375,19.994840621948242,-0.009691238403320312,0.0
2002-03-05,27.0,27.84000015258789,27.0,27.75,20.70360565185547,2029800,ACN,20.663185,20.546932220458984,0.0,0.0404205322265625
2002-04-04,25.989999771118164,26.0,24.90999984741211,25.100000381469727,18.72650718688965,2005200,ACN,19.645044,18.771272659301758,0.9185371398925781,0.0
2002-04-11,23.350000381469727,23.5,21.479999542236328,22.549999237060547,16.82400894165039,4328000,ACN,17.818811,16.801631927490234,0.0,-0.9948024749755859
2002-05-01,21.3799991607666,21.389999389648438,20.25,21.079999923706055,15.72728443145752,1883900,ACN,16.919725,15.816810607910156,1.1924409866333008,0.0
2002-05-02,21.100000381469727,21.5,21.0,21.200000762939453,15.816810607910156,2146900,ACN,16.738077,14.8245267868042,0.0,-0.9212665557861328
2002-05-06,19.899999618530273,20.5,19.8799991607666,20.200000762939453,15.070737838745117,1666900,ACN,15.620109,15.41392707824707,0.5493707656860352,0.0
2002-05-07,20.209999084472656,20.790000915527344,20.170000076293945,20.65999984741211,15.41392707824707,1462200,ACN,15.854688,16.577804565429688,0.44076061248779297,0.0
2002-05-09,21.5,21.799999237060547,20.100000381469727,20.200000762939453,15.070737838745117,2551700,ACN,16.194172,15.26470947265625,1.123434066772461,0.0
2002-05-10,21.25,21.389999389648438,19.5,20.459999084472656,15.26470947265625,2037900,ACN,15.642815,15.779502868652344,0.37810516357421875,0.0
2002-05-22,20.670000076293945,20.8700008392334,20.450000762939453,20.700000762939453,15.443774223327637,6725800,ACN,15.851555,15.67505168914795,0.40778064727783203,0.0
2002-05-23,21.0,21.079999923706055,20.649999618530273,21.010000228881836,15.67505168914795,5913700,ACN,15.892542,15.533300399780273,0.0,-0.21749019622802734
2002-05-30,21.079999923706055,21.079999923706055,20.549999237060547,20.709999084472656,15.451231002807617,1794300,ACN,15.798437,15.555682182312012,0.34720611572265625,0.0
2002-06-05,19.549999237060547,19.770000457763672,19.549999237060547,19.690000534057617,14.69023323059082,4015300,ACN,15.210577,14.56340217590332,0.0,-0.5203437805175781
2002-06-11,20.200000762939453,20.6299991607666,20.200000762939453,20.389999389648438,15.212492942810059,1870200,ACN,15.66846,15.011053085327148,0.0,-0.4559669494628906
2002-06-17,20.25,20.709999084472656,20.149999618530273,20.649999618530273,15.406466484069824,3424500,ACN,15.942008,15.630291938781738,0.5355415344238281,0.0
2002-07-02,16.889999389648438,17.299999237060547,16.600000381469727,16.899999618530273,12.608680725097656,5323700,ACN,13.766191,13.056329727172852,1.1575098037719727,0.0
