,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2016-04-15,7700.0,7700.0,7500.0,7700.0,7700.0,44290.0,ITC,2151.7097,38.644798278808594,0.0,5548.290283203125
2016-05-24,40.98910140991211,41.699501037597656,40.136600494384766,40.27870178222656,40.27870178222656,1389289.0,ITC,2178.602,38.92900085449219,0.0,-2138.3233489990234
2016-05-25,40.56290054321289,40.7760009765625,38.78689956665039,38.92900085449219,38.92900085449219,1339130.0,ITC,1339.6807,39.21310043334961,1300.7516632080078,0.0
2016-05-26,39.1421012878418,39.639400482177734,38.50270080566406,39.21310043334961,39.21310043334961,745195.0,ITC,1847.1145,8400.0,1807.9014015197754,0.0
2016-06-01,38.36069869995117,38.92900085449219,38.21860122680664,38.43170166015625,38.43170166015625,741620.0,ITC,21.515377,39.78139877319336,-16.916324615478516,0.0
2016-06-02,38.78689956665039,39.99449920654297,38.644798278808594,39.78139877319336,39.78139877319336,1477440.0,ITC,1433.4614,8700.0,1393.6800270080566,0.0
2016-06-14,37.863399505615234,38.00550079345703,37.295101165771484,37.437198638916016,37.437198638916016,724281.0,ITC,2267.4546,37.579200744628906,2230.017391204834,0.0
2016-06-16,37.650299072265625,37.863399505615234,37.082000732421875,37.224098205566406,37.224098205566406,646720.0,ITC,986.0419,9300.0,948.8177719116211,0.0
2016-06-17,9200.0,9400.0,9200.0,9300.0,9300.0,137360.0,ITC,569.54974,36.58470153808594,0.0,8730.450256347656
2016-06-24,9400.0,9400.0,8900.0,9300.0,9300.0,82900.0,ITC,2039.7744,36.72679901123047,0.0,7260.2255859375
2016-06-27,36.93989944458008,37.082000732421875,36.65570068359375,36.72679901123047,36.72679901123047,255051.0,ITC,1754.536,36.86890029907226,1717.809211730957,0.0
2016-06-28,36.93989944458008,37.224098205566406,36.79779815673828,36.868900299072266,36.868900299072266,225142.0,ITC,866.3731,36.86890029907226,0.0,-829.504207611084
2016-07-12,37.15299987792969,37.224098205566406,36.868900299072266,36.93989944458008,36.93989944458008,306444.0,ITC,-364.77914,37.224098205566406,-401.71904373168945,0.0
2016-07-14,37.295101165771484,37.437198638916016,36.868900299072266,37.01089859008789,37.01089859008789,282585.0,ITC,10201.57,11500.0,10164.559413909912,0.0
2016-07-20,36.01639938354492,36.15850067138672,35.66120147705078,35.80329895019531,35.80329895019531,264952.0,ITC,181.50018,34.879798889160156,0.0,-145.69688415527344
2016-08-05,10500.0,10800.0,10500.0,10800.0,10800.0,56520.0,ITC,1339.911,32.6776008605957,0.0,9460.088989257812
2016-08-11,32.39339828491211,32.89070129394531,32.3223991394043,32.39339828491211,32.39339828491211,209964.0,ITC,11868.512,11800.0,11836.118320465088,0.0
2016-09-06,35.23500061035156,36.79779815673828,34.950801849365234,36.58470153808594,36.58470153808594,1539923.0,ITC,814.1501,37.863399505615234,777.5653839111328,0.0
2016-09-08,37.863399505615234,38.076499938964844,36.65570068359375,36.79779815673828,36.79779815673828,1189108.0,ITC,1934.0159,11400.000000000002,1897.2180709838867,0.0
2016-09-12,11000.0,11200.0,10900.0,11150.0,11150.0,86680.0,ITC,4379.3433,11000.0,0.0,6770.65673828125
2016-09-14,11000.0,11000.0,10800.0,10800.0,10800.0,49980.0,ITC,7434.516,10800.0,0.0,0.0
2016-10-07,11500.0,11600.0,11200.0,11600.0,11600.0,193370.0,ITC,1571.629,33.74319839477539,0.0,10028.370971679688
2016-10-19,36.93989944458008,37.508201599121094,35.66120147705078,36.087398529052734,36.087398529052734,1033572.0,ITC,2449.1558,36.79779815673828,2413.0683631896973,0.0
