,open,high,low,close,adjclose,volume,ticker
2016-04-25,37.93439865112305,40.06560134887695,37.93439865112305,39.71039962768555,39.71039962768555,1377212.0,ITC
2016-04-26,40.136600494384766,40.420799255371094,37.224098205566406,37.508201599121094,37.508201599121094,962769.0,ITC
2016-04-27,37.650299072265625,38.147499084472656,36.79779815673828,37.15299987792969,37.15299987792969,408018.0,ITC
2016-04-28,37.650299072265625,39.07099914550781,37.3661003112793,38.076499938964844,38.076499938964844,747936.0,ITC
2016-04-29,8600.0,8900.0,8600.0,8900.0,8900.0,1295860.0,ITC
2016-05-02,38.71590042114258,39.07099914550781,37.15299987792969,37.3661003112793,37.3661003112793,698263.0,ITC
2016-05-03,38.076499938964844,38.644798278808594,37.650299072265625,37.93439865112305,37.93439865112305,640470.0,ITC
2016-05-04,38.36069869995117,38.50270080566406,36.58470153808594,36.93989944458008,36.93989944458008,886033.0,ITC
2016-05-05,37.082000732421875,38.36069869995117,36.93989944458008,37.79240036010742,37.79240036010742,999324.0,ITC
2016-05-06,8600.0,8600.0,8100.0,8200.0,8200.0,561670.0,ITC
2016-05-09,38.36069869995117,38.36069869995117,37.082000732421875,37.224098205566406,37.224098205566406,643698.0,ITC
2016-05-10,37.3661003112793,37.579200744628906,36.65570068359375,36.79779815673828,36.79779815673828,517799.0,ITC
2016-05-11,37.15299987792969,37.508201599121094,36.72679901123047,36.93989944458008,36.93989944458008,456807.0,ITC
2016-05-12,37.295101165771484,37.508201599121094,36.79779815673828,36.93989944458008,36.93989944458008,326446.0,ITC
2016-05-13,8300.0,8400.0,8300.0,8300.0,8300.0,44240.0,ITC
2016-05-16,36.58470153808594,39.0,36.58470153808594,38.78689956665039,38.78689956665039,1620387.0,ITC
2016-05-17,39.07099914550781,39.923500061035156,38.92900085449219,39.71039962768555,39.71039962768555,1365372.0,ITC
2016-05-18,39.78139877319336,39.78139877319336,38.43170166015625,38.644798278808594,38.644798278808594,1044456.0,ITC
2016-05-19,38.78689956665039,40.06560134887695,38.78689956665039,39.21310043334961,39.21310043334961,1041945.0,ITC
2016-05-20,8500.0,8700.0,8300.0,8500.0,8500.0,53320.0,ITC
2016-05-23,8700.0,8700.0,8400.0,8600.0,8600.0,69960.0,ITC
2016-05-24,40.98910140991211,41.699501037597656,40.136600494384766,40.27870178222656,40.27870178222656,1389289.0,ITC
2016-05-25,40.56290054321289,40.7760009765625,38.78689956665039,38.92900085449219,38.92900085449219,1339130.0,ITC
2016-05-26,39.1421012878418,39.639400482177734,38.50270080566406,39.21310043334961,39.21310043334961,745195.0,ITC
2016-05-27,8400.0,8600.0,8400.0,8400.0,8400.0,80460.0,ITC
2016-05-31,38.36069869995117,39.0,37.79240036010742,38.00550079345703,38.00550079345703,838135.0,ITC
2016-06-01,38.36069869995117,38.92900085449219,38.21860122680664,38.43170166015625,38.43170166015625,741620.0,ITC
2016-06-02,38.78689956665039,39.99449920654297,38.644798278808594,39.78139877319336,39.78139877319336,1477440.0,ITC
2016-06-03,8600.0,8700.0,8500.0,8700.0,8700.0,48560.0,ITC
2016-06-06,38.50270080566406,38.50270080566406,37.650299072265625,37.863399505615234,37.863399505615234,515745.0,ITC
2016-06-07,37.579200744628906,37.79240036010742,36.65570068359375,36.93989944458008,36.93989944458008,1230557.0,ITC
2016-06-08,37.082000732421875,37.437198638916016,37.01089859008789,37.082000732421875,37.082000732421875,480166.0,ITC
2016-06-09,37.15299987792969,37.650299072265625,37.15299987792969,37.437198638916016,37.437198638916016,355059.0,ITC
2016-06-10,8600.0,9200.0,8600.0,9100.0,9100.0,635930.0,ITC
2016-06-13,9000.0,9500.0,9000.0,9300.0,9300.0,362720.0,ITC
2016-06-14,37.863399505615234,38.00550079345703,37.295101165771484,37.437198638916016,37.437198638916016,724281.0,ITC
2016-06-15,37.72129821777344,38.00550079345703,37.437198638916016,37.579200744628906,37.579200744628906,544883.0,ITC
2016-06-16,37.650299072265625,37.863399505615234,37.082000732421875,37.224098205566406,37.224098205566406,646720.0,ITC
2016-06-17,9200.0,9400.0,9200.0,9300.0,9300.0,137360.0,ITC
2016-06-20,37.224098205566406,37.295101165771484,36.44260025024414,36.58470153808594,36.58470153808594,428698.0,ITC
2016-06-21,36.65570068359375,37.01089859008789,36.44260025024414,36.51369857788086,36.51369857788086,350019.0,ITC
2016-06-22,36.79779815673828,36.868900299072266,36.51369857788086,36.72679901123047,36.72679901123047,260908.0,ITC
2016-06-23,36.79779815673828,37.508201599121094,36.65570068359375,37.295101165771484,37.295101165771484,470276.0,ITC
2016-06-24,9400.0,9400.0,8900.0,9300.0,9300.0,82900.0,ITC
2016-06-27,36.93989944458008,37.082000732421875,36.65570068359375,36.72679901123047,36.72679901123047,255051.0,ITC
2016-06-28,36.93989944458008,37.224098205566406,36.79779815673828,36.868900299072266,36.868900299072266,225142.0,ITC
2016-06-29,37.01089859008789,37.01089859008789,36.79779815673828,36.868900299072266,36.868900299072266,295370.0,ITC
2016-06-30,36.93989944458008,37.437198638916016,36.93989944458008,37.01089859008789,37.01089859008789,246741.0,ITC
2016-07-01,9200.0,9300.0,9100.0,9200.0,9200.0,51630.0,ITC
2016-07-05,36.868900299072266,36.868900299072266,36.868900299072266,36.868900299072266,36.868900299072266,0.0,ITC
2016-07-06,36.868900299072266,36.868900299072266,36.868900299072266,36.868900299072266,36.868900299072266,0.0,ITC
2016-07-07,37.01089859008789,37.01089859008789,37.01089859008789,37.01089859008789,37.01089859008789,0.0,ITC
2016-07-08,10500.0,10500.0,10500.0,10500.0,10500.0,879080.0,ITC
2016-07-11,36.79779815673828,37.15299987792969,36.65570068359375,37.01089859008789,37.01089859008789,305025.0,ITC
2016-07-12,37.15299987792969,37.224098205566406,36.868900299072266,36.93989944458008,36.93989944458008,306444.0,ITC
2016-07-13,37.082000732421875,37.72129821777344,37.082000732421875,37.224098205566406,37.224098205566406,477494.0,ITC
2016-07-14,37.295101165771484,37.437198638916016,36.868900299072266,37.01089859008789,37.01089859008789,282585.0,ITC
2016-07-15,11600.0,11600.0,11200.0,11500.0,11500.0,166490.0,ITC
2016-07-18,36.58470153808594,36.79779815673828,36.30059814453125,36.37160110473633,36.37160110473633,424268.0,ITC
2016-07-19,36.37160110473633,36.37160110473633,35.94540023803711,35.94540023803711,35.94540023803711,329547.0,ITC
2016-07-20,36.01639938354492,36.15850067138672,35.66120147705078,35.80329895019531,35.80329895019531,264952.0,ITC
2016-07-21,35.80329895019531,36.087398529052734,34.59560012817383,34.879798889160156,34.879798889160156,575298.0,ITC
2016-07-22,10400.0,10600.0,10300.0,10600.0,10600.0,289570.0,ITC
2016-07-25,34.4536018371582,35.66120147705078,34.311500549316406,35.16389846801758,35.16389846801758,386612.0,ITC
2016-07-26,35.16389846801758,35.80329895019531,34.808799743652344,35.092899322509766,35.092899322509766,291121.0,ITC
2016-07-27,35.092899322509766,35.092899322509766,34.4536018371582,34.524600982666016,34.524600982666016,185032.0,ITC
2016-07-28,34.524600982666016,35.02190017700195,34.0984001159668,34.16939926147461,34.16939926147461,265680.0,ITC
2016-07-29,10900.0,10900.0,10800.0,10800.0,10800.0,127310.0,ITC
2016-08-01,33.38800048828125,33.60110092163086,32.464500427246094,33.17490005493164,33.17490005493164,305132.0,ITC
2016-08-02,33.38800048828125,34.02730178833008,33.38800048828125,33.60110092163086,33.60110092163086,184027.0,ITC
2016-08-03,33.74319839477539,33.74319839477539,32.96179962158203,33.10380172729492,33.10380172729492,350308.0,ITC
2016-08-04,33.38800048828125,33.38800048828125,32.748600006103516,32.819698333740234,32.819698333740234,242981.0,ITC
2016-08-05,10500.0,10800.0,10500.0,10800.0,10800.0,56520.0,ITC
2016-08-08,32.251399993896484,33.17490005493164,32.10929870605469,32.6776008605957,32.6776008605957,454812.0,ITC
2016-08-09,32.89070129394531,33.60110092163086,32.748600006103516,32.96179962158203,32.96179962158203,257479.0,ITC
2016-08-10,33.38800048828125,33.38800048828125,32.3223991394043,32.464500427246094,32.464500427246094,283034.0,ITC
2016-08-11,32.39339828491211,32.89070129394531,32.3223991394043,32.39339828491211,32.39339828491211,209964.0,ITC
2016-08-12,11300.0,11900.0,11300.0,11800.0,11800.0,189820.0,ITC
2016-08-15,32.39339828491211,32.39339828491211,32.39339828491211,32.39339828491211,32.39339828491211,0.0,ITC
2016-08-16,32.464500427246094,32.819698333740234,32.3223991394043,32.464500427246094,32.464500427246094,114524.0,ITC
2016-08-17,32.464500427246094,32.464500427246094,32.464500427246094,32.464500427246094,32.464500427246094,0.0,ITC
2016-08-18,32.180301666259766,34.0984001159668,32.180301666259766,33.956298828125,33.956298828125,883143.0,ITC
2016-08-19,11600.0,12000.0,11600.0,11800.0,11800.0,287040.0,ITC
2016-08-22,32.96179962158203,33.24589920043945,32.6776008605957,32.819698333740234,32.819698333740234,250784.0,ITC
2016-08-23,32.89070129394531,33.032798767089844,32.464500427246094,32.535499572753906,32.535499572753906,248087.0,ITC
2016-08-24,32.89070129394531,33.316898345947266,32.464500427246094,32.6776008605957,32.6776008605957,275365.0,ITC
2016-08-25,12300.0,13000.0,12300.0,12700.0,12700.0,569230.0,ITC
2016-08-26,13000.0,13000.0,12600.0,12600.0,12600.0,183780.0,ITC
2016-08-29,32.39339828491211,32.748600006103516,32.180301666259766,32.3223991394043,32.3223991394043,191847.0,ITC
2016-08-30,32.60660171508789,33.10380172729492,32.3223991394043,32.748600006103516,32.748600006103516,363487.0,ITC
2016-08-31,32.89070129394531,34.24039840698242,32.89070129394531,33.53010177612305,33.53010177612305,870229.0,ITC
2016-09-01,33.67210006713867,33.81420135498047,33.10380172729492,33.24589920043945,33.24589920043945,349917.0,ITC
2016-09-02,12400.0,12400.0,12400.0,12400.0,12400.0,0.0,ITC
2016-09-06,35.23500061035156,36.79779815673828,34.950801849365234,36.58470153808594,36.58470153808594,1539923.0,ITC
2016-09-07,36.65570068359375,38.00550079345703,36.65570068359375,37.863399505615234,37.863399505615234,2137000.0,ITC
2016-09-08,37.863399505615234,38.076499938964844,36.65570068359375,36.79779815673828,36.79779815673828,1189108.0,ITC
2016-09-09,11300.0,11600.0,11300.0,11400.0,11400.0,151010.0,ITC
2016-09-12,11000.0,11200.0,10900.0,11150.0,11150.0,86680.0,ITC
2016-09-13,11300.0,11300.0,10900.0,11000.0,11000.0,158910.0,ITC
2016-09-14,11000.0,11000.0,10800.0,10800.0,10800.0,49980.0,ITC
2016-09-15,10700.0,10800.0,10700.0,10800.0,10800.0,55890.0,ITC
2016-09-16,10600.0,10900.0,10550.0,10700.0,10700.0,105860.0,ITC
2016-09-19,36.868900299072266,37.082000732421875,35.80329895019531,36.15850067138672,36.15850067138672,727367.0,ITC
2016-09-20,36.72679901123047,37.295101165771484,36.44260025024414,36.72679901123047,36.72679901123047,901390.0,ITC
2016-09-21,36.868900299072266,37.082000732421875,36.01639938354492,36.51369857788086,36.51369857788086,923607.0,ITC
2016-09-22,36.15850067138672,36.44260025024414,35.519100189208984,35.732200622558594,35.732200622558594,680711.0,ITC
2016-09-23,10700.0,11100.0,10700.0,11000.0,11000.0,17120.0,ITC
2016-09-26,34.808799743652344,35.16389846801758,34.16939926147461,34.66669845581055,34.66669845581055,446311.0,ITC
2016-09-27,34.59560012817383,36.44260025024414,34.524600982666016,35.874298095703125,35.874298095703125,722785.0,ITC
2016-09-28,35.94540023803711,35.94540023803711,35.16389846801758,35.23500061035156,35.23500061035156,259874.0,ITC
2016-09-29,34.879798889160156,35.94540023803711,34.808799743652344,35.02190017700195,35.02190017700195,327920.0,ITC
2016-09-30,10800.0,10800.0,10550.0,10700.0,10700.0,51120.0,ITC
2016-10-03,35.16389846801758,35.16389846801758,34.16939926147461,34.311500549316406,34.311500549316406,284017.0,ITC
2016-10-04,34.38249969482422,34.59560012817383,34.0984001159668,34.24039840698242,34.24039840698242,289655.0,ITC
2016-10-05,34.24039840698242,35.37710189819336,34.24039840698242,34.808799743652344,34.808799743652344,341262.0,ITC
2016-10-06,35.305999755859375,35.305999755859375,34.737701416015625,34.879798889160156,34.879798889160156,202148.0,ITC
2016-10-07,11500.0,11600.0,11200.0,11600.0,11600.0,193370.0,ITC
2016-10-10,34.4536018371582,34.524600982666016,33.67210006713867,33.74319839477539,33.74319839477539,193803.0,ITC
2016-10-11,33.74319839477539,33.74319839477539,33.74319839477539,33.74319839477539,33.74319839477539,0.0,ITC
2016-10-12,11800.0,12300.0,11700.0,11700.0,11700.0,102000.0,ITC
2016-10-13,34.24039840698242,34.24039840698242,33.74319839477539,33.81420135498047,33.81420135498047,118453.0,ITC
2016-10-14,11700.0,11900.0,11700.0,11900.0,11900.0,62800.0,ITC
2016-10-17,34.59560012817383,34.66669845581055,33.53010177612305,33.88529968261719,33.88529968261719,233683.0,ITC
2016-10-18,33.88529968261719,36.93989944458008,33.88529968261719,36.65570068359375,36.65570068359375,2857742.0,ITC
2016-10-19,36.93989944458008,37.508201599121094,35.66120147705078,36.087398529052734,36.087398529052734,1033572.0,ITC
2016-10-20,35.80329895019531,37.72129821777344,35.519100189208984,36.79779815673828,36.79779815673828,1664584.0,ITC
2016-10-21,11700.0,11700.0,11500.0,11500.0,11500.0,105500.0,ITC
2016-10-24,41.06010055541992,42.4098014831543,40.06560134887695,40.56290054321289,40.56290054321289,2568425.0,ITC
2016-10-25,40.917999267578125,44.61199951171875,39.923500061035156,44.32789993286133,44.32789993286133,4016160.0,ITC
2016-10-26,44.61199951171875,46.45899963378906,41.98360061645508,45.89070129394531,45.89070129394531,2902276.0,ITC
2016-10-27,46.88529968261719,47.4536018371582,42.33879852294922,43.19129943847656,43.19129943847656,2778854.0,ITC
2016-10-28,11450.0,11450.0,11450.0,11450.0,11450.0,5800.0,ITC
2016-10-31,43.33330154418945,43.33330154418945,39.99449920654297,40.349700927734375,40.349700927734375,1243311.0,ITC
2016-11-01,41.20220184326172,41.20220184326172,38.147499084472656,39.639400482177734,39.639400482177734,870171.0,ITC
2016-11-02,39.78139877319336,41.48630142211914,38.36069869995117,38.8578987121582,38.8578987121582,1191338.0,ITC
2016-11-03,39.21310043334961,41.98360061645508,38.147499084472656,41.20220184326172,41.20220184326172,1478898.0,ITC
2016-11-04,10800.0,11000.0,10800.0,11000.0,11000.0,30050.0,ITC
2016-11-07,39.78139877319336,41.27320098876953,39.78139877319336,39.923500061035156,39.923500061035156,1139236.0,ITC
2016-11-08,39.923500061035156,39.923500061035156,39.923500061035156,39.923500061035156,39.923500061035156,0.0,ITC
2016-11-09,41.66389846801758,43.86970138549805,41.33720016479492,42.807701110839844,42.807701110839844,1837598.0,ITC
2016-11-10,42.480899810791016,43.54290008544922,41.66389846801758,41.827301025390625,41.827301025390625,1154216.0,ITC
2016-11-11,10600.0,10950.0,10600.0,10900.0,10900.0,8820.0,ITC
2016-11-14,43.05270004272461,43.29779815673828,41.010398864746094,41.66389846801758,41.66389846801758,805396.0,ITC
2016-11-15,40.84700012207031,40.84700012207031,37.579200744628906,38.722999572753906,38.722999572753906,2135940.0,ITC
2016-11-16,38.88629913330078,40.438499450683594,38.39619827270508,38.96799850463867,38.96799850463867,693140.0,ITC
2016-11-17,39.53990173339844,39.62160110473633,38.151100158691406,38.31449890136719,38.31449890136719,865129.0,ITC
2016-11-18,10600.0,10600.0,10200.0,10600.0,10600.0,43410.0,ITC
2016-11-21,40.03010177612305,40.438499450683594,39.62160110473633,40.19350051879883,40.19350051879883,802393.0,ITC
2016-11-22,40.601898193359375,41.41889953613281,40.3568000793457,40.84700012207031,40.84700012207031,1041525.0,ITC
2016-11-23,41.010398864746094,41.41889953613281,39.70330047607422,39.78499984741211,39.78499984741211,575684.0,ITC
2016-11-25,10700.0,10700.0,10600.0,10700.0,10700.0,3410.0,ITC
2016-11-28,39.45819854736328,40.3568000793457,39.2947998046875,39.37649917602539,39.37649917602539,698447.0,ITC
2016-11-29,40.03010177612305,41.745601654052734,39.70330047607422,41.17380142211914,41.17380142211914,1384669.0,ITC
2016-11-30,41.66389846801758,42.562599182128906,40.68360137939453,42.235801696777344,42.235801696777344,1598592.0,ITC
2016-12-01,42.480899810791016,43.29779815673828,41.66389846801758,42.0723991394043,42.0723991394043,1215944.0,ITC
2016-12-02,10500.0,10600.0,10200.0,10600.0,10600.0,45310.0,ITC
2016-12-05,41.17380142211914,41.5005989074707,40.601898193359375,40.76530075073242,40.76530075073242,694022.0,ITC
2016-12-06,41.092098236083984,42.0723991394043,40.68360137939453,40.9286994934082,40.9286994934082,592618.0,ITC
2016-12-07,41.010398864746094,42.317501068115234,40.76530075073242,41.990699768066406,41.990699768066406,1538278.0,ITC
2016-12-08,41.990699768066406,42.6442985534668,41.25550079345703,41.5005989074707,41.5005989074707,1488424.0,ITC
2016-12-09,10200.0,10200.0,10200.0,10200.0,10200.0,52700.0,ITC
2016-12-12,40.68360137939453,40.68360137939453,40.68360137939453,40.68360137939453,40.68360137939453,0.0,ITC
2016-12-13,40.68360137939453,40.68360137939453,40.68360137939453,40.68360137939453,40.68360137939453,0.0,ITC
2016-12-14,40.601898193359375,41.66389846801758,40.03010177612305,40.3568000793457,40.3568000793457,983932.0,ITC
2016-12-15,40.84700012207031,40.84700012207031,39.86669921875,39.94839859008789,39.94839859008789,541321.0,ITC
2016-12-16,10100.0,10400.0,9800.0,10400.0,10400.0,4650.0,ITC
2016-12-19,40.601898193359375,40.76530075073242,39.78499984741211,40.03010177612305,40.03010177612305,822906.0,ITC
2016-12-20,40.520198822021484,41.5005989074707,39.86669921875,40.03010177612305,40.03010177612305,1196051.0,ITC
2016-12-21,40.27510070800781,40.601898193359375,39.2947998046875,39.37649917602539,39.37649917602539,687568.0,ITC
2016-12-22,39.78499984741211,40.03010177612305,39.37649917602539,39.70330047607422,39.70330047607422,622109.0,ITC
2016-12-23,10300.0,10350.0,10000.0,10350.0,10350.0,34790.0,ITC
2016-12-27,39.86669921875,40.19350051879883,38.39619827270508,38.96799850463867,38.96799850463867,846159.0,ITC
2016-12-28,39.21310043334961,39.62160110473633,38.8046989440918,38.88629913330078,38.88629913330078,690967.0,ITC
2016-12-29,39.2947998046875,39.2947998046875,38.559600830078125,38.641300201416016,38.641300201416016,580125.0,ITC
2016-12-30,10950.0,11050.0,10400.0,10450.0,10450.0,145850.0,ITC
2017-01-03,41.41889953613281,42.480899810791016,40.84700012207031,42.0723991394043,42.0723991394043,1845369.0,ITC
2017-01-04,42.317501068115234,42.6442985534668,41.17380142211914,41.41889953613281,41.41889953613281,1115161.0,ITC
2017-01-05,41.66389846801758,41.909000396728516,40.9286994934082,41.17380142211914,41.17380142211914,813444.0,ITC
2017-01-06,10200.0,10200.0,10150.0,10200.0,10200.0,51310.0,ITC
2017-01-09,40.76530075073242,41.17380142211914,40.19350051879883,40.84700012207031,40.84700012207031,589466.0,ITC
2017-01-10,41.5005989074707,41.990699768066406,40.76530075073242,41.17380142211914,41.17380142211914,881397.0,ITC
2017-01-11,41.909000396728516,41.909000396728516,40.84700012207031,41.010398864746094,41.010398864746094,687613.0,ITC
2017-01-12,41.41889953613281,41.41889953613281,40.520198822021484,40.76530075073242,40.76530075073242,846245.0,ITC
2017-01-13,9900.0,10200.0,9900.0,9900.0,9900.0,54490.0,ITC
2017-01-17,41.827301025390625,42.562599182128906,41.827301025390625,42.0723991394043,42.0723991394043,1242108.0,ITC
2017-01-18,42.480899810791016,44.03310012817383,41.745601654052734,43.05270004272461,43.05270004272461,2034040.0,ITC
2017-01-19,43.1343994140625,44.44150161743164,42.6442985534668,44.11479949951172,44.11479949951172,1724319.0,ITC
2017-01-20,10200.0,10200.0,10200.0,10200.0,10200.0,3050.0,ITC
2017-01-23,44.11479949951172,44.7682991027832,42.562599182128906,43.1343994140625,43.1343994140625,1039519.0,ITC
2017-01-24,43.29779815673828,43.706298828125,42.15409851074219,42.317501068115234,42.317501068115234,1005683.0,ITC
2017-01-25,42.15409851074219,42.889400482177734,41.990699768066406,42.317501068115234,42.317501068115234,654041.0,ITC
2017-01-26,42.480899810791016,42.480899810791016,41.990699768066406,42.15409851074219,42.15409851074219,497943.0,ITC
2017-01-27,10500.0,10500.0,10500.0,10500.0,10500.0,0.0,ITC
